station_id, observation_time,raw_text
KCOM,2023-04-05T20:55:00Z,KCOM 052055Z AUTO 01009G15KT 10SM CLR 19/M04 A3009 RMK AO2 T01851040
KCON,2023-04-05T20:51:00Z,KCON 052051Z AUTO 09006KT 10SM OVC027 03/M03 A3034 RMK AO2 SLP277 T00281028 55012
KCOQ,2023-04-05T20:55:00Z,KCOQ 052055Z AUTO 23017G31KT 7SM -SN SCT024 BKN030 OVC037 M03/M08 A2949 RMK AO2 TSNO
KCOS,2023-04-05T20:54:00Z,KCOS 052054Z 18005KT 9SM SCT060 BKN075 BKN090 02/M14 A3000 RMK AO2 SNB27E49 SLP200 P0000 60000 T00221139 53000
KCOT,2023-04-05T20:53:00Z,KCOT 052053Z AUTO 01014G25KT 10SM BKN047 BKN065 27/M02 A2992 RMK AO2 PK WND 02026/2031 SLP122 T02671022 58016
KCOU,2023-04-05T20:54:00Z,KCOU 052054Z 26011KT 10SM CLR 12/01 A3003 RMK AO2 SLP165 T01170011 51020
KCPC,2023-04-05T21:10:00Z,KCPC 052110Z AUTO 18008G14KT 10SM CLR 28/17 A3016 RMK AO2 T02830166
KCPF,2023-04-05T20:55:00Z,KCPF 052055Z AUTO 21017G24KT 10SM SCT090 30/08 A2998 RMK AO2
KCPR,2023-04-05T20:53:00Z,KCPR 052053Z 24014KT 10SM CLR M05/M10 A3002 RMK AO2 SLP222 T10501100 53004
KCPS,2023-04-05T20:53:00Z,KCPS 052053Z 29011G18KT 10SM SCT024 12/05 A2999 RMK AO2 SLP153 T01170050 51044
KCPT,2023-04-05T20:55:00Z,KCPT 052055Z AUTO 33013G20KT 10SM FEW110 18/M00 A3007 RMK A01
KCPW,2023-04-05T20:55:00Z,KCPW 052055Z AUTO 24013G23KT M13/M15 A2999 RMK AO2 PWINO
KCQB,2023-04-05T20:55:00Z,KCQB 052055Z AUTO 33014KT 10SM CLR 13/M04 A3011 RMK AO2 T01331040
KCQC,2023-04-05T20:53:00Z,KCQC 052053Z AUTO 27016G29KT 10SM CLR 06/M21 A3004 RMK AO2 PK WND 26029/2046 SLP182 T00561206 56004
KCQF,2023-04-05T20:55:00Z,KCQF 052055Z AUTO 10010G17KT 10SM BKN013 BKN020 25/21 A3006 RMK AO2
KCQM,2023-04-05T20:57:00Z,KCQM 052057Z AUTO 28014G23KT 1 1/2SM -SN BKN014 BKN019 OVC024 M02/M04 A2938 RMK AO2
KCQT,2023-04-05T20:47:00Z,KCQT 052047Z AUTO 27006KT 10SM CLR 19/02 A3010 RMK AO2 SLP192 T01890017 56015
KCQW,2023-04-05T20:55:00Z,KCQW 052055Z AUTO 20007G13KT 10SM FEW060 30/16 A3010 RMK AO2
KCQX,2023-04-05T20:52:00Z,KCQX 052052Z AUTO 10007KT 4SM BR OVC008 08/06 A3029 RMK AO2 SLP258 T00780056 58019
KCRE,2023-04-05T20:53:00Z,KCRE 052053Z 17008KT 10SM CLR 24/21 A3017 RMK AO1 SLP215 T02390206 58007
KCRG,2023-04-05T20:53:00Z,KCRG 052053Z 12010KT 10SM CLR 29/22 A3012 RMK AO2 SLP200 T02890217 58005 $
KCRP,2023-04-05T20:51:00Z,KCRP 052051Z 02021KT 8SM -RA FEW005 SCT009 OVC015 17/16 A2986 RMK AO2 PK WND 03031/2039 SLP111 P0011 60011 T01720156 53006 $
KCRQ,2023-04-05T20:53:00Z,KCRQ 052053Z 27008KT 10SM CLR 15/04 A3009 RMK AO2 SLP188 T01500044 56011
KCRS,2023-04-05T20:53:00Z,KCRS 052053Z AUTO 34012G17KT 10SM BKN110 21/03 A3002 RMK AO2 SLP161 T02060033 58006
KCRW,2023-04-05T20:54:00Z,KCRW 052054Z 22010KT 10SM FEW045 SCT120 BKN200 31/12 A2992 RMK AO2 SLP121 T03060122 56023
KCRX,2023-04-05T20:55:00Z,KCRX 052055Z AUTO 30008KT 2 1/2SM TSRA FEW003 BKN036 OVC070 19/15 A3004 RMK AO2 LTG DSNT ALQDS P0004 VIS 1 3/4V4
KCSG,2023-04-05T20:51:00Z,KCSG 052051Z 23012G25KT 10SM FEW060 FEW075 31/17 A3007 RMK AO2 SLP176 T03110167 56008
KCSM,2023-04-05T20:53:00Z,KCSM 052053Z 03011KT 10SM CLR 14/M06 A3010 RMK AO2 SLP194 T01391056 56006
KCSQ,2023-04-05T20:55:00Z,KCSQ 052055Z AUTO 30019KT 10SM CLR 06/M05 A2999 RMK AO2
KCSV,2023-04-05T20:53:00Z,KCSV 052053Z AUTO 22014G26KT 160V250 10SM BKN070 BKN090 27/13 A3005 RMK AO2 PK WND 24033/1959 SLP155 T02670128 58005
KCTB,2023-04-05T20:56:00Z,KCTB 052056Z AUTO 28018G24KT 10SM BKN075 05/M12 A2991 RMK AO2 PK WND 26027/2034 SLP163 T00501122 56007
KCTJ,2023-04-05T20:55:00Z,KCTJ 052055Z AUTO 18005KT 10SM SCT055 SCT080 28/14 A3012 RMK AO2 T02820144
KCTY,2023-04-05T20:55:00Z,KCTY 052055Z AUTO 23008KT 10SM SCT085 31/19 A3009 RMK AO2
KCTZ,2023-04-05T21:05:00Z,KCTZ 052105Z AUTO 17007KT 10SM CLR 30/13 A3013 RMK AO2 T03020130
KCUB,2023-04-05T20:53:00Z,KCUB 052053Z AUTO 19009KT 10SM FEW070 FEW085 30/14 A3011 RMK AO2 SLP194 T03000144 56014
KCUH,2023-04-05T20:55:00Z,KCUH 052055Z AUTO 34010G18KT 10SM CLR 14/M06 A3011 RMK AO2 T01381061
KCUL,2023-04-05T20:59:00Z,KCUL 052059Z AUTO 23003KT 10SM BKN013 OVC029 19/17 A2986 RMK AO2
KCUT,2023-04-05T20:53:00Z,KCUT 052053Z AUTO 28010G20KT 10SM SCT031 M04/M12 A2991 RMK AO2 SLP191 T10441122 51010
KCVC,2023-04-05T20:55:00Z,KCVC 052055Z AUTO 00000KT 7SM SCT055 SCT075 BKN085 29/17 A3008 RMK AO2
KCVG,2023-04-05T21:08:00Z,KCVG 052108Z 26007KT 2SM VCTS +RA BR SCT041 OVC055 16/16 A2996 RMK AO2 LTG DSNT ALQDS CB DSNT SW-NW P0008 T01560156
KCVH,2023-04-05T20:55:00Z,KCVH 052055Z AUTO 00000KT 10SM CLR 15/03 A3022 RMK A01
KCVN,2023-04-05T20:56:00Z,KCVN 052056Z AUTO VRB03KT 10SM CLR 12/M16 A3007 RMK AO2 SLP183 T01221161 58007
KCVO,2023-04-05T20:56:00Z,KCVO 052056Z AUTO 17011KT 10SM -RA BKN036 OVC044 09/05 A3018 RMK AO2 RAB38 SLP221 P0000 60000 T00940050 58014
KCVS,2023-04-05T20:55:00Z,KCVS 052055Z AUTO 18004KT 10SM CLR 13/M18 A3004 RMK AO2 SLP161 T01261183 57005 $
KCVX,2023-04-05T20:55:00Z,KCVX 052055Z AUTO 24014G23KT 10SM SCT008 BKN017 OVC027 10/08 A2952 RMK AO2 T01020076
KCWA,2023-04-05T20:47:00Z,KCWA 052047Z 25023G30KT 7SM OVC026 02/M03 A2964
KCWC,2023-04-05T20:55:00Z,KCWC 052055Z AUTO 01012G19KT 10SM CLR 14/M03 A3012 RMK AO2 T01401029
KCWF,2023-04-05T20:45:00Z,KCWF 052045Z 20011KT 10SM BKN022 OVC028 27/22 A2994
KCWI,2023-04-05T20:56:00Z,KCWI 052056Z AUTO 27025G31KT 10SM OVC025 04/00 A2990 RMK AO2 PK WND 28033/2010 SLP130 T00440000 53044
KCWN,2023-04-05T20:55:00Z,KCWN 052055Z AUTO 15007KT 10SM OVC055 00/M13 A2996 RMK AO2 SNE01PLB01E05UPB13E15PLB15E17SNB17E28PLB28E32 SLP098 P0000 60000 T00001133 53004 $
KCWV,2023-04-05T20:55:00Z,KCWV 052055Z AUTO 22006KT 7SM CLR 31/15 A3011 RMK AO2 T03080151
KCXE,2023-04-05T20:55:00Z,KCXE 052055Z AUTO 16009G19KT 10SM SCT050 BKN060 29/17 A3007 RMK AO1 T02890165
KCXO,2023-04-05T21:01:00Z,KCXO 052101Z 33010KT 10SM VCTS -RA BKN038 OVC046 17/16 A2994 RMK AO2 LTG DSNT ALQDS TSE2055 P0000 T01670156
KCXP,2023-04-05T20:55:00Z,KCXP 052055Z AUTO 05007KT 10SM CLR 08/M11 A3014 RMK AO2
KCXU,2023-04-05T20:55:00Z,KCXU 052055Z AUTO 19006KT 10SM SCT050 SCT090 26/13 A3008 RMK AO1 T02550130
KCXW,2023-04-05T20:55:00Z,KCXW 052055Z AUTO 32012G17KT 9SM BKN012 14/11 A2997 RMK A01
KCXY,2023-04-05T20:56:00Z,KCXY 052056Z 08009KT 6SM HZ FEW060 26/16 A2998 RMK AO2 SLP151 T02610156 56024
KCYD,2023-04-05T20:55:00Z,KCYD 052055Z AUTO 12013KT 5SM BR CLR 25/23 A3002 RMK A02 T02490230
KCYS,2023-04-05T20:53:00Z,KCYS 052053Z AUTO 25006KT 9SM OVC033 M02/M08 A2999 RMK AO2 SNB37E50 SLP216 P0000 60000 T10221083 53007
KCZT,2023-04-05T20:55:00Z,KCZT 052055Z AUTO 10SM SCT065 BKN070 28/M04 A2990 RMK AO2
KD07,2023-04-05T20:56:00Z,KD07 052056Z AUTO 31018KT M03/M11 A2999 RMK AO1 PK WND 31029/2035 SLP201 T10331111 51014
KD25,2023-04-05T20:55:00Z,KD25 052055Z AUTO 22021G28KT 10SM OVC024 00/M04 A2949 RMK AO2 T00001045
KD39,2023-04-05T20:55:00Z,KD39 052055Z AUTO 26020G25KT 1SM -SN BKN012 OVC018 M05/M07 A2971 RMK AO2 T10511070
KD55,2023-04-05T20:55:00Z,KD55 052055Z AUTO 33023G28KT 1/4SM -SN BKN003 OVC025 M07/M07 A2963 RMK AO2
KD57,2023-04-05T20:55:00Z,KD57 052055Z AUTO 31027G33KT 6SM HZ CLR M05/M12 A2994 RMK AO2
KD60,2023-04-05T20:55:00Z,KD60 052055Z AUTO 31021G26KT 10SM CLR M07/M11 A2999 RMK AO2
KD73,2023-04-05T20:55:00Z,KD73 052055Z AUTO 34012KT 10SM BKN065 BKN075 30/16 A3009 RMK AO2 T02980163
KD95,2023-04-05T20:55:00Z,KD95 052055Z AUTO 17011G21KT 10SM CLR 20/15 A2967 RMK AO2 60002 T01950146 P0001
KDAA,2023-04-05T20:55:00Z,KDAA 052055Z AUTO 17011G18KT 10SM CLR 30/15 A2998 RMK AO2 SLP155 T02950152 56013
KDAB,2023-04-05T20:53:00Z,KDAB 052053Z 10009G18KT 10SM FEW035 BKN250 28/18 A3013 RMK AO2 SLP201 FU PLUME NW T02830178 55010
KDAG,2023-04-05T20:50:00Z,KDAG 052050Z AUTO 08004KT 10SM CLR 14/M14 A3014 RMK AO2 SLP200 T01441139 58018
KDAL,2023-04-05T20:53:00Z,KDAL 052053Z 31011G20KT 10SM BKN130 BKN250 19/01 A3006 RMK AO2 PK WND 02028/2040 SLP172 ACC DSNT W-NW T01890011 53001
KDAN,2023-04-05T20:53:00Z,KDAN 052053Z AUTO VRB06KT 10SM BKN042 BKN048 OVC065 28/16 A3007 RMK AO2 SLP171 T02830156 56017
KDAW,2023-04-05T20:51:00Z,KDAW 052051Z AUTO 07007KT 10SM FEW021 OVC032 03/M03 A3035 RMK AO2 SLP278 T00281028 56016
KDAY,2023-04-05T20:56:00Z,KDAY 052056Z 23011KT 4SM -TSRA BKN050CB BKN065 OVC080 17/14 A2994 RMK AO2 LTG DSNT ALQDS TSB32 SLP134 OCNL LTGICCC SW-W TS SW-W MOV N-NE P0018 60031 T01670144 53026 VISNO RWY 6L $
KDBN,2023-04-05T20:30:00Z,KDBN 052030Z AUTO 19005KT 10SM SCT060 32/14 A3012 RMK AO2
KDBQ,2023-04-05T20:53:00Z,KDBQ 052053Z 28020G31KT 10SM OVC025 04/M02 A2986 RMK AO2 PK WND 28033/2029 SLP117 T00391017 52043
KDCA,2023-04-05T20:52:00Z,KDCA 052052Z 21018G25KT 10SM FEW075 SCT085 BKN250 30/15 A3000 RMK AO2 PK WND 19027/2016 SLP158 T03000150 56015
KDCM,2023-04-05T20:35:00Z,KDCM 052035Z AUTO 17006KT 10SM SCT060 SCT075 SCT085 28/15 A3012 RMK AO2
KDCU,2023-04-05T20:53:00Z,KDCU 052053Z AUTO 18020G28KT 10SM SCT070 31/16 A3000 RMK AO2 PK WND 18028/2052 SLP153 T03110161 58009
KDCY,2023-04-05T20:55:00Z,KDCY 052055Z AUTO 24010KT 7SM -RA BKN010 BKN050 OVC100 17/17 A2991 RMK AO2 LTG DSNT E AND SE P0007 60035 T01660165
KDDC,2023-04-05T20:52:00Z,KDDC 052052Z AUTO 35013G23KT 10SM CLR 11/M12 A3009 RMK AO2 PK WND 32028/2007 SLP200 T01061117 55001
KDDH,2023-04-05T20:54:00Z,KDDH 052054Z AUTO 14008G16KT 100V180 10SM OVC022 11/02 A3012 RMK AO2 SLP202 T01060022 58012
KDEC,2023-04-05T20:54:00Z,KDEC 052054Z 30014G22KT 10SM BKN022 10/06 A2993 RMK AO2 PK WND 28027/2000 SLP134 T01000061 51037
KDED,2023-04-05T20:50:00Z,KDED 052050Z AUTO 08014G20KT 10SM CLR 30/18 A3011 RMK AO2 T03030181
KDEH,2023-04-05T20:55:00Z,KDEH 052055Z AUTO 28010G22KT 250V310 10SM OVC031 02/M03 A2984 RMK AO2
KDEN,2023-04-05T20:53:00Z,KDEN 052053Z 32012G23KT 10SM SCT060 SCT120 BKN200 06/M13 A2998 RMK AO2 SLP168 T00561133 55002
KDEQ,2023-04-05T20:53:00Z,KDEQ 052053Z AUTO 10SM CLR 20/07 A2997 RMK AO2 SLP143 T02000072 57001
KDET,2023-04-05T20:53:00Z,KDET 052053Z 15010G15KT 10SM FEW006 SCT090 BKN110 19/16 A2972 RMK AO2 RAB04E22B42E52 SLP064 P0000 60017 T01890161 58016
KDEW,2023-04-05T20:53:00Z,KDEW 052053Z AUTO 23013G19KT 10SM FEW033 FEW055 BKN080 09/M04 A3011 RMK AO2 SLP212 T00941039 56013
KDFI,2023-04-05T20:53:00Z,KDFI 052053Z AUTO 20018G31KT 10SM -RA FEW040 FEW075 BKN110 20/15 A2978 RMK AO2 PK WND 20031/2049 RAB29 SLP080 P0000 60004 T02000150 55008
KDFW,2023-04-05T20:53:00Z,KDFW 052053Z 32010G19KT 10SM BKN130 BKN180 BKN250 19/M01 A3005 RMK AO2 SLP170 T01891006 50001
KDGW,2023-04-05T20:53:00Z,KDGW 052053Z AUTO 30018KT 10SM CLR M03/M09 A3002 RMK AO2 SLP216 T10331089 56001
KDHN,2023-04-05T20:53:00Z,KDHN 052053Z 20009G16KT 10SM CLR 30/19 A3010 RMK AO2 SLP188 T03000189 56009
KDHT,2023-04-05T20:53:00Z,KDHT 052053Z AUTO VRB03KT 10SM CLR 09/M09 A3009 RMK AO2 SLP185 T00941094 55006
KDIJ,2023-04-05T20:56:00Z,KDIJ 052056Z AUTO 02006KT 10SM FEW033 OVC055 M03/M11 A3008 RMK AO2 SLP246 T10331106 53003
KDIK,2023-04-05T20:56:00Z,KDIK 052056Z AUTO 30023G28KT 10SM CLR M04/M12 A2994 RMK AO2 PK WND 31030/2016 SLP180 60000 T10391117 52005
KDKK,2023-04-05T20:53:00Z,KDKK 052053Z AUTO 23009KT 10SM BKN060 OVC090 26/16 A2984 RMK AO2 RAB30E46 SLP104 P0001 60003 T02560156 53014
KDKR,2023-04-05T20:55:00Z,KDKR 052055Z AUTO 32005KT 10SM 18/13 A3000 RMK AO2 LTG DSNT E AND S
KDKX,2023-04-05T20:55:00Z,KDKX 052055Z AUTO 26013G20KT 10SM SCT070 30/15 A3000 RMK A01
KDLF,2023-04-05T20:55:00Z,KDLF 052055Z AUTO 35013KT 10SM FEW150 FEW190 26/M12 A2994 RMK AO2 SLP129 T02601125 57021 $
KDLH,2023-04-05T20:55:00Z,KDLH 052055Z 26022G36KT 1 3/4SM -SN OVC025 M03/M07 A2947 RMK AO2 PK WND 25037/2035 TWR VIS 2 1/2 SLP001 P0000 60001 T10281072 53038
KDLL,2023-04-05T20:55:00Z,KDLL 052055Z AUTO 27018G26KT 10SM BKN031 07/00 A2972 RMK AO2 T00710002
KDLN,2023-04-05T20:53:00Z,KDLN 052053Z AUTO 24018G24KT 10SM FEW049 OVC065 01/M08 A3001 RMK AO2 PK WND 24027/2015 SLP208 T00061078 56004
KDLO,2023-04-05T20:55:00Z,KDLO 052055Z AUTO 30005KT 10SM CLR 14/M03 A3019 RMK AO2 T01361026
KDLP,2023-04-05T20:55:00Z,KDLP 052055Z AUTO 15010KT 10SM CLR 25/23 A2991 RMK A01
KDLS,2023-04-05T20:53:00Z,KDLS 052053Z AUTO VRB05KT 10SM CLR 12/M02 A3016 RMK AO2 SLP215 T01221022 58021
KDLZ,2023-04-05T20:55:00Z,KDLZ 052055Z AUTO 27010G15KT 5SM -RA SCT010 BKN036 OVC048 17/15 A2990 RMK AO2 LTG DSNT SE THRU W P0003
KDMA,2023-04-05T20:55:00Z,KDMA 052055Z AUTO 31009KT 10SM CLR 17/M19 A3002 RMK AO2 SLP155 T01711191 57018 $
KDMH,2023-04-05T20:54:00Z,KDMH 052054Z AUTO 27/16 A3002 RMK AO1 SLP164 T02720161 55014
KDMN,2023-04-05T20:53:00Z,KDMN 052053Z AUTO 19006KT 10SM CLR 13/M18 A3006 RMK AO2 SLP156 T01331183 58020
KDMO,2023-04-05T20:53:00Z,KDMO 052053Z AUTO 29014G20KT 10SM CLR 11/02 A3005 RMK AO2 SLP177 T01110017 51014
KDMW,2023-04-05T21:05:00Z,KDMW 052105Z AUTO 17013G19KT 10SM CLR 31/15 A3000 RMK AO2
KDNA,2023-04-05T20:55:00Z,KDNA 052055Z AUTO 00000KT 10SM CLR 14/M19 A3007 RMK AO2
KDNL,2023-04-05T20:53:00Z,KDNL 052053Z AUTO 17009KT 10SM SCT070 31/14 A3011 RMK AO2 SLP190 T03110144 56012
KDNN,2023-04-05T20:55:00Z,KDNN 052055Z AUTO 19008G16KT 140V240 10SM FEW070 31/14 A3005 RMK AO2 T03060141
KDNV,2023-04-05T20:55:00Z,KDNV 052055Z AUTO 28019G30KT 7SM OVC009 11/09 A2990 RMK AO2 60001 T01090091
KDOV,2023-04-05T20:55:00Z,KDOV 052055Z AUTO 10008KT 10SM CLR 28/14 A3003 RMK AO2 SLP173 T02810136 57017
KDPA,2023-04-05T20:52:00Z,KDPA 052052Z 27019G33KT 10SM BKN024 09/03 A2981 RMK AO2 PK WND 27038/1958 SLP092 T00890028 53054
KDPG,2023-04-05T21:00:00Z,KDPG 052100Z 29004KT 45SM SCT050 04/M10 A3022 RMK SH DSNT E/SE SLP237 T00371097 50000
KDPL,2023-04-05T21:05:00Z,KDPL 052105Z AUTO 20007KT 7SM CLR 29/16 A3013 RMK AO2
KDQH,2023-04-05T20:55:00Z,KDQH 052055Z AUTO 18003KT 10SM SCT060 SCT090 31/16 A3011 RMK AO2 T03080163
KDRA,2023-04-05T20:53:00Z,KDRA 052053Z AUTO VRB03G15KT 10SM CLR 11/M14 A3015 RMK AO2 SLP201 T01061144 58013
KDRI,2023-04-05T20:55:00Z,KDRI 052055Z AUTO 34010G19KT 10SM VCTS BKN024 BKN038 21/19 A2996 RMK AO2 CIG 019V027 T02110195 $
KDRM,2023-04-05T20:55:00Z,KDRM 052055Z AUTO 11005KT 3/4SM BR OVC002 03/03 A2955 RMK AO2 T00320027
KDRO,2023-04-05T20:53:00Z,KDRO 052053Z AUTO 19004KT 10SM FEW055 BKN065 OVC085 00/M13 A3006 RMK AO2 SLP218 60000 T00001128 58001
KDRT,2023-04-05T20:53:00Z,KDRT 052053Z AUTO 34008G19KT 10SM CLR 27/M11 A2997 RMK AO2 SLP139 T02671106 58022
KDSF,2023-04-05T20:40:00Z,KDSF 052040Z AUTO 09016KT 4SM HZ CLR 25/23 A3001 RMK A01
KDSM,2023-04-05T20:54:00Z,KDSM 052054Z 28013G25KT 10SM FEW050 FEW250 08/M04 A2999 RMK AO2 PK WND 29030/1955 SLP161 T00781044 53024
KDSV,2023-04-05T21:02:00Z,KDSV 052102Z AUTO 29013G30KT 1 1/2SM TSRA FEW019 SCT036 BKN085 21/17 A2987 RMK AO2 PK WND 31030/2056 LTG DSNT NE RAB2059 TSB2059 P0014 T02110167
KDTA,2023-04-05T20:55:00Z,KDTA 052055Z AUTO 13003KT 10SM CLR 01/M08 A3019 RMK AO1
KDTL,2023-04-05T20:55:00Z,KDTL 052055Z AUTO 28018G26KT 4SM -SN HZ SCT018 BKN024 OVC055 M06/M09 A2963 RMK AO2
KDTN,2023-04-05T20:55:00Z,KDTN 052055Z 30006KT 10SM FEW020 BKN075 BKN090 21/17 A2996 RMK AO2 T02060172
KDTO,2023-04-05T20:53:00Z,KDTO 052053Z 33008G20KT 10SM CLR 18/02 A3007 RMK AO2 SLP177 T01780022 53005
KDTS,2023-04-05T20:53:00Z,KDTS 052053Z 13009KT 10SM CLR 26/21 A3009 RMK AO2 SLP187 T02610211 55002
KDTW,2023-04-05T20:53:00Z,KDTW 052053Z 17009KT 8SM -RA FEW020 BKN100 OVC130 18/17 A2974 RMK AO2 RAB46 PRESRR SLP072 P0000 60035 T01830172 58005
KDUA,2023-04-05T20:55:00Z,KDUA 052055Z AUTO 34009KT 10SM CLR 18/M01 A3006 RMK AO2
KDUB,2023-04-05T20:59:00Z,KDUB 052059Z AUTO 34013G17KT 10SM BKN065 M02/M17 A2993 RMK AO2
KDUC,2023-04-05T20:55:00Z,KDUC 052055Z AUTO 34013G18KT 10SM CLR 13/M03 A3012 RMK AO2 T01351030
KDUG,2023-04-05T20:56:00Z,KDUG 052056Z AUTO 10SM CLR 16/M19 A3003 RMK AO2 SLP151 T01561194 56024 TSNO
KDUH,2023-04-05T20:55:00Z,KDUH 052055Z AUTO 18013KT 10SM BKN110 19/16 A2976 RMK AO2 T01910156
KDUJ,2023-04-05T20:53:00Z,KDUJ 052053Z AUTO 22016G31KT 10SM FEW080 28/10 A2991 RMK AO2 PK WND 22031/2046 SLP114 T02830100 58007
KDUX,2023-04-05T20:55:00Z,KDUX 052055Z AUTO 35005KT 10SM CLR 10/M11 A3009 RMK AO2 T00971109
KDVK,2023-04-05T20:50:00Z,KDVK 052050Z AUTO 24021G30KT 10SM BKN075 30/12 A2994 RMK AO2
KDVL,2023-04-05T20:56:00Z,KDVL 052056Z AUTO 32028G31KT 3/4SM -SN BR BKN013 OVC018 M05/M07 A2969 RMK AO2 PK WND 31037/2010 SLP093 P0000 60000 T10501072 51010 FZRANO
KDVN,2023-04-05T20:52:00Z,KDVN 052052Z AUTO 27021G31KT 10SM BKN029 06/M01 A2994 RMK AO2 PK WND 26033/2000 SLP133 T00561011 51042
KDVO,2023-04-05T20:55:00Z,KDVO 052055Z AUTO 12007KT 090V150 10SM CLR 16/02 A3022 RMK AO2
KDVP,2023-04-05T20:53:00Z,KDVP 052053Z AUTO 27027G32KT 10SM OVC022 M04/M07 A2989 RMK AO2 T10391074
KDVT,2023-04-05T20:53:00Z,KDVT 052053Z VRB06G14KT 10SM CLR 18/M14 A3006 RMK AO2 SLP171 T01781139 58022
KDWA,2023-04-05T20:55:00Z,KDWA 052055Z AUTO 00000KT 10SM 16/M00 A3023 RMK AO2
KDWH,2023-04-05T20:53:00Z,KDWH 052053Z VRB05G15KT 10SM -RA OVC034 18/14 A2994 RMK AO2 LTG DSNT ALQDS TSB12E36 SLP136 P0006 60009 T01780144 51007
KDWU,2023-04-05T20:56:00Z,KDWU 052056Z AUTO 21011G24KT 190V260 10SM FEW100 32/13 A2988 RMK AO2 SLP113 T03170128 56015
KDWX,2023-04-05T20:55:00Z,KDWX 052055Z AUTO 19009KT 7SM SCT004 SCT009 BKN017 M02/M06 A3009 RMK AO2 T10251063
KDXR,2023-04-05T20:53:00Z,KDXR 052053Z 11009KT 3SM HZ OVC007 09/06 A3021 RMK AO2 SLP230 T00890061 56018
KDXX,2023-04-05T20:55:00Z,KDXX 052055Z AUTO 28008KT 10SM BKN025 BKN031 M02/M06 A2986 RMK AO2
KDYB,2023-04-05T20:55:00Z,KDYB 052055Z AUTO VRB06KT 9SM CLR 30/19 A3012 RMK AO2
KDYL,2023-04-05T20:54:00Z,KDYL 052054Z AUTO VRB05KT 10SM OVC009 13/09 A3012 RMK AO2 SLP199 T01280089 56013
KDYR,2023-04-05T20:56:00Z,KDYR 052056Z AUTO 15006KT 10SM -RA OVC100 18/ A2997 RMK AO2 SLP152 P0002 60022 T0178 50010
KDYS,2023-04-05T20:55:00Z,KDYS 052055Z AUTO 36008KT 10SM FEW170 FEW200 16/M07 A3007 RMK AO2 SLP163 T01621075 56008
KDYT,2023-04-05T20:55:00Z,KDYT 052055Z AUTO 24028G33KT 7SM UP OVC031 M01/M06 A2952 RMK AO2
KDZB,2023-04-05T20:55:00Z,KDZB 052055Z AUTO 35010KT 7SM BKN080 22/M03 A3003 RMK AO2 T02151027
KDZJ,2023-04-05T20:55:00Z,KDZJ 052055Z AUTO 16009KT 10SM BKN060 OVC065 26/15 A3013 RMK AO2 T02610152
KE11,2023-04-05T20:55:00Z,KE11 052055Z AUTO 33008KT 10SM CLR 18/M16 A3006 RMK AO2 T01821161
KE16,2023-04-05T20:55:00Z,KE16 052055Z AUTO 20003KT 10SM CLR 15/00 A3022 RMK AO2
KE38,2023-04-05T20:55:00Z,KE38 052055Z AUTO 02005KT 10SM CLR 18/M13 A3011 RMK AO2 T01781135
KE41,2023-04-05T20:55:00Z,KE41 052055Z AUTO 02006KT 10SM CLR 18/M16 A3007 RMK AO2 T01821162
KE42,2023-04-05T20:55:00Z,KE42 052055Z AUTO 03006KT 10SM CLR 10/M12 A3011 RMK AO2 T01051121
KEAN,2023-04-05T20:50:00Z,KEAN 052050Z AUTO 10003KT 10SM CLR M01/M09 A3004 RMK AO2 T10071086
KEAR,2023-04-05T20:56:00Z,KEAR 052056Z AUTO 31013G17KT 10SM FEW060 06/M09 A3008 RMK AO2 SLP200 T00561094 53012
KEAT,2023-04-05T20:55:00Z,KEAT 052055Z AUTO 14015G23KT 10SM CLR 12/M09 A3006 RMK AO2 SLP185 T01221094 $
KEAU,2023-04-05T20:56:00Z,KEAU 052056Z 25023G34KT 10SM OVC034 01/M07 A2972 RMK AO2 PK WND 25036/2001 SLP071 T00061072 53023
KEBA,2023-04-05T20:55:00Z,KEBA 052055Z AUTO 23009G16KT 10SM CLR 29/16 A3008 RMK AO2 T02950161
KEBG,2023-04-05T20:55:00Z,KEBG 052055Z AUTO 32007KT 3SM BR SCT005 SCT013 OVC021 25/25 A2980 RMK AO2 T02500245
KEBS,2023-04-05T20:55:00Z,KEBS 052055Z AUTO 27023G29KT 10SM SCT037 04/M07 A2994 RMK AO2
KECG,2023-04-05T20:54:00Z,KECG 052054Z 17011G18KT 10SM CLR 27/18 A3013 RMK AO2 SLP201 T02720178 56014
KECP,2023-04-05T20:53:00Z,KECP 052053Z 15013KT 10SM CLR 28/21 A3009 RMK AO1 SLP199 T02830206 58002
KECS,2023-04-05T20:55:00Z,KECS 052055Z AUTO 31015G19KT 10SM OVC029 M03/M10 A3004 RMK AO2
KECU,2023-04-05T20:55:00Z,KECU 052055Z AUTO 02009G17KT 10SM CLR 22/M15 A3005 RMK AO2
KEDC,2023-04-05T20:55:00Z,KEDC 052055Z AUTO 03018G22KT 10SM BKN070 OVC100 22/M04 A2999 RMK AO2
KEDE,2023-04-05T21:10:00Z,KEDE 052110Z AUTO 18010KT 10SM CLR 29/21 A3014 RMK AO2 T02860209
KEDJ,2023-04-05T20:55:00Z,KEDJ 052055Z AUTO 25011KT 4SM BR 17/16 A2992 RMK A01 P0012
KEDN,2023-04-05T20:55:00Z,KEDN 052055Z AUTO 20012G15KT 10SM CLR 29/18 A3007 RMK AO2 T02920177 PWINO
